median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
67704.0,0.796812749003984,0.117117117117117,0.821428571428571,0.0608955223880597,High,Regular School,IN,2016-2017,46901,23.0854700854701
29519.0,0.554462164913471,0.689024390243902,0.7088,0.146739130434783,High,Regular School,FL,2016-2017,33162,18.8827838827839
51287.0,0.494446912483341,0.474216380182002,0.696145124716553,0.112648221343874,High,Regular School,PA,2016-2017,19061,18.7362637362637
40469.0,0.46529705719045,0.346560846560847,0.679041916167665,0.059469941822883,High,Regular School,MO,2016-2017,65604,20.2
22146.0,0.339953271028037,0.492857142857143,0.456806282722513,0.182053494391717,High,Regular School,PA,2016-2017,15401,20.1037851037851
60679.0,0.491228070175439,0.345454545454545,0.674170616113744,0.0673449612403101,High,Regular School,TN,2016-2017,37183,19.4
27754.0,0.433587786259542,0.69758064516129,0.473460721868365,0.201783723522854,High,Regular School,NC,2016-2017,27292,18.3699633699634
53299.0,0.616194331983806,0.259554140127389,0.778035576179428,0.0445004198152813,High,Regular School,OH,2016-2017,43545,22.0
39375.0,0.490179333902647,0.221476510067114,0.521103896103896,0.0733082706766917,High,Regular School,PA,2016-2017,17032,21.8131868131868
46962.0,0.561868686868687,0.564409030544489,0.524324324324324,0.0512048192771084,High,Regular School,NY,2016-2017,11373,20.0549450549451
36612.0,0.483623989791578,0.407643312101911,0.683544303797468,0.0909090909090909,High,Regular School,NC,2016-2017,27011,19.4932844932845
153480.0,0.899040307101727,0.0823844608171467,0.963490099009901,0.0400763358778626,High,Regular School,GA,2016-2017,30215,23.4737484737485
67972.0,0.779085872576177,0.17687074829932,0.565693430656934,0.0860778443113772,High,Regular School,WI,2016-2017,53191,24.1
48142.0,0.514066496163683,0.17921146953405,0.695652173913043,0.0120967741935484,High,Regular School,PA,2016-2017,15017,21.0561660561661
30617.0,0.33806055960138,0.455898545530056,0.599009900990099,0.120662039508809,High,Regular School,TN,2016-2017,38574,17.6
46602.0,0.539971448965025,0.4082774049217,0.82188679245283,0.117535903250189,High,Regular School,IL,2016-2017,60459,18.7
46465.0,0.595451563525038,0.368852459016393,0.482633279483037,0.0726744186046512,High,Regular School,GA,2016-2017,30014,20.2258852258852
38965.0,0.494655729555058,0.355981416957027,0.6535654126895,0.0386111942532176,High,Regular School,TN,2016-2017,37801,20.7
49515.0,0.653378706854643,0.251781472684086,0.573982125124131,0.0734840698869476,High,Regular School,IL,2016-2017,62441,20.3
105759.0,0.792987188132165,0.0689499774673276,0.862226277372263,0.0556134862704206,High,Regular School,NJ,2016-2017,8053,23.009768009768
46604.0,0.533803644914756,0.240940254652302,0.505821474773609,0.033993399339934,High,Regular School,IN,2016-2017,46052,20.9218559218559
55123.0,0.734401349072513,0.401614530776993,0.694415173867229,0.109459459459459,High,Regular School,WA,2016-2017,99362,22.2771672771673
36381.0,0.554333479982402,0.535055350553506,0.67324777887463,0.125,High,Regular School,TX,2016-2017,75571,17.8083028083028
46389.0,0.504904789382574,0.35,0.68961038961039,0.0905349794238683,High,Regular School,KY,2016-2017,42327,19.4
30781.0,0.331297709923664,0.479041916167665,0.724508050089445,0.0797148412184057,High,Regular School,TX,2016-2017,76442,20.5433455433455
95625.0,0.817127799736495,0.0928823826350328,0.807774227902023,0.0256172839506173,High,Regular School,OH,2016-2017,44646,24.0
33096.0,0.440968718466196,0.689953810623557,0.654647435897436,0.1525,High,Regular School,TX,2016-2017,76710,19.0781440781441
47000.0,0.80297256097561,0.0985815602836879,0.666666666666667,0.0785361842105263,High,Regular School,OH,2016-2017,45459,25.0
37617.0,0.298027757487217,0.588652482269504,0.658333333333333,0.0406719717064545,High,Regular School,TX,2016-2017,78011,16.8315018315018
122031.0,0.953983940704138,0.733247422680412,0.854761904761905,0.0629853321829163,High,Regular School,NY,2016-2017,10006,19.1758241758242
29294.0,0.375590265165274,0.801282051282051,0.553057553956835,0.160253287871408,High,Regular School,NC,2016-2017,28383,14.7557997557998
50014.0,0.66374269005848,0.329842931937173,0.634862385321101,0.0619621342512909,High,Regular School,IL,2016-2017,62321,20.0
29267.0,0.580425531914894,0.536144578313253,0.452261306532663,0.0905874026893135,High,Regular School,KY,2016-2017,40422,19.5
45057.0,0.725037257824143,0.483464566929134,0.543859649122807,0.0511945392491468,High,Regular School,MI,2016-2017,49090,19.4
47625.0,0.653976311336717,0.994575045207957,0.175298804780877,0.145116279069767,High,Regular School,NY,2016-2017,10467,16.3431013431013
73365.0,0.711919191919192,0.210526315789474,0.875121951219512,0.0953008344312692,High,Regular School,IL,2016-2017,62264,19.5
28832.0,0.528460997891778,0.688549618320611,0.318627450980392,0.117859725234996,High,Regular School,NY,2016-2017,10469,20.1037851037851
45229.0,0.544938505203406,0.508018623900673,0.375122428991185,0.102294455066922,High,Regular School,GA,2016-2017,30134,20.5921855921856
88611.0,0.832010582010582,0.145884270578647,0.796342477140482,0.0676043557168784,High,Regular School,WI,2016-2017,53189,23.2
29920.0,0.396776406035665,0.590889919865036,0.573309123921925,0.0708955223880597,High,Regular School,FL,2016-2017,33844,19.1269841269841
54879.0,0.619498984427894,0.146496815286624,0.725848563968668,0.0721579305650102,High,Regular School,IL,2016-2017,61062,22.0
39160.0,0.483620689655172,0.491329479768786,0.62550881953867,0.104477611940299,High,Regular School,TX,2016-2017,75979,19.029304029304
100556.0,0.697388632872504,0.455629909805063,0.949275362318841,0.0465328467153285,High,Regular School,NY,2016-2017,10314,21.007326007326
28074.0,0.403764420157863,0.72814371257485,0.375455650060753,0.201666666666667,High,Regular School,OH,2016-2017,44906,19.0
90000.0,0.961428571428571,0.647651006711409,1.0,0.0374687760199834,High,Regular School,PA,2016-2017,19106,16.2942612942613
47981.0,0.546031746031746,0.269798657718121,0.581609195402299,0.0819672131147541,High,Regular School,FL,2016-2017,32065,21.9108669108669
23879.0,0.571782945736434,0.623277182235835,0.315789473684211,0.213675213675214,High,Regular School,NC,2016-2017,28377,16.8559218559219
100680.0,0.585993111366246,0.167590027700831,0.741992882562278,0.0899621212121212,High,Regular School,NJ,2016-2017,7033,20.3235653235653
50385.0,0.618775933609959,0.507333908541846,0.806970509383378,0.0723219140837412,High,Regular School,TN,2016-2017,37918,19.6
40096.0,0.709567198177677,0.532954545454545,0.302702702702703,0.0416141235813367,High,Regular School,LA,2016-2017,70121,19.2
54583.0,0.484335309060119,0.914600550964187,0.572207084468665,0.11615925058548,High,Regular School,NY,2016-2017,11221,15.5128205128205
91900.0,0.763176895306859,0.221727515583259,0.871019108280255,0.0559249120062573,High,Regular School,PA,2016-2017,19406,22.3260073260073
42802.0,0.516010498687664,0.676113360323887,0.352845528455285,0.104882459312839,High,Regular School,PA,2016-2017,19123,20.1770451770452
70515.0,0.846024823884602,0.130990415335463,0.887445887445887,0.0620573355817875,High,Regular School,MI,2016-2017,48640,23.0
98661.0,0.667582417582418,0.335625859697387,0.851132686084142,0.0621428571428571,High,Regular School,NJ,2016-2017,7095,20.2747252747253
48442.0,0.746518105849582,0.559875583203733,0.660041841004184,0.0406238665215814,High,Regular School,TX,2016-2017,77802,21.1294261294261
17380.0,0.320099255583127,0.925266903914591,0.345172031076582,0.208770257387989,High,Regular School,LA,2016-2017,71254,16.8
86518.0,0.729704797047971,0.397385620915033,0.733333333333333,0.0613254203758655,High,Regular School,FL,2016-2017,33071,20.9340659340659
59915.0,0.683286516853933,0.463075586446568,0.831168831168831,0.100414937759336,High,Regular School,OH,2016-2017,44313,21.0
89917.0,0.76016576016576,0.127049180327869,0.86603668704836,0.0549418604651163,High,Regular School,WI,2016-2017,53132,23.6
29700.0,0.304864864864865,0.693636746734092,0.669546436285097,0.178698224852071,High,Regular School,TX,2016-2017,75061,16.978021978022
118429.0,0.8881592039801,0.359031538706594,0.82427608092027,0.0564324324324324,High,Regular School,TX,2016-2017,77095,22.2771672771673
71844.0,0.561676082862524,0.142201834862385,0.69183922046285,0.0962085308056872,High,Regular School,MA,2016-2017,2379,21.6422466422466
21319.0,0.584097859327217,0.294117647058824,0.692307692307692,0.0585683297180043,High,Regular School,MO,2016-2017,63501,23.0
53846.0,0.75018315018315,0.29612034837688,0.766027759418374,0.06796875,High,Regular School,NC,2016-2017,27278,21.4224664224664
42255.0,0.37133655394525,0.67087276550999,0.392101551480959,0.0733976567884218,High,Regular School,LA,2016-2017,70363,17.9
47230.0,0.617991764333228,0.197654941373534,0.725878594249201,0.0750551876379691,High,Special Education School,MI,2016-2017,48062,19.8
35078.0,0.515207715133531,0.381720430107527,0.561472715318869,0.166318719554628,High,Regular School,OH,2016-2017,43613,22.0
115765.0,0.894388630237687,0.067953667953668,0.915803692030617,0.0488133764832794,High,Regular School,MI,2016-2017,49546,23.6
73308.0,0.743589743589744,0.0143603133159269,0.673245614035088,0.0743631881676253,High,Regular School,NJ,2016-2017,7070,22.6434676434676
24587.0,0.326279338207003,0.955380577427822,0.457374830852503,0.16008537886873,High,Regular School,GA,2016-2017,31714,17.3443223443223
42313.0,0.781569965870307,0.424606151537884,0.82896379525593,0.0277777777777778,High,Regular School,TX,2016-2017,76110,22.960927960928
77436.0,0.680157946692991,0.150579150579151,0.863091037402964,0.0921861281826163,High,Regular School,IN,2016-2017,46385,20.7851037851038
91225.0,0.856048166392994,0.588555858310627,0.971876690102758,0.0777738137709597,High,Regular School,NJ,2016-2017,8854,17.1489621489621
22891.0,0.710779082177161,0.88833746898263,0.414285714285714,0.168175937904269,High,Regular School,IL,2016-2017,60653,17.9
56169.0,0.526717557251908,0.31929389903995,0.614135625596944,0.146669559557388,High,Regular School,FL,2016-2017,33157,22.5457875457875
44175.0,0.468199233716475,0.783333333333333,0.673151750972763,0.0837782340862423,High,Regular School,OH,2016-2017,43554,21.0
83833.0,0.809005741915987,0.266304347826087,0.778393351800554,0.0242367012905257,High,Regular School,MO,2016-2017,63301,22.1
33036.0,0.435675675675676,0.699284009546539,0.322388059701493,0.0831946755407654,High,Regular School,NC,2016-2017,27589,16.0989010989011
22839.0,0.408415841584158,0.844349680170576,0.343321917808219,0.159695817490494,High,Regular School,NY,2016-2017,10456,16.3675213675214
40926.0,0.5816,0.353488372093023,0.656363636363636,0.0780075187969925,High,Regular School,WI,2016-2017,54114,23.6
38750.0,0.454316848281643,0.444315545243619,0.698496905393457,0.0309278350515464,High,Regular School,TX,2016-2017,76804,20.8119658119658
30424.0,0.380754475703325,0.524797114517583,0.304624277456647,0.126892573900505,High,Regular School,GA,2016-2017,30656,18.8095238095238
38125.0,0.518651685393258,0.234754098360656,0.406406406406406,0.112725159790819,High,Regular School,IN,2016-2017,47201,21.959706959707
44289.0,0.606393949810932,0.234848484848485,0.823190262652146,0.0438494373302289,High,Regular School,TX,2016-2017,76367,22.1794871794872
41801.0,0.429237947122862,0.25,0.818947368421053,0.0657193605683837,High,Regular School,WI,2016-2017,54174,21.4
34740.0,0.580310880829015,0.194695989650712,0.826666666666667,0.0851221317542561,High,Regular School,MO,2016-2017,65721,22.4
62292.0,0.542805916629314,0.173814898419865,0.7115165336374,0.0497466605251036,High,Regular School,WY,2016-2017,82301,18.3
47165.0,0.516954193932183,0.393162393162393,0.658788774002954,0.0809815950920245,High,Regular School,IL,2016-2017,62341,18.8
41011.0,0.494128698919681,0.37041564792176,0.356955380577428,0.243876464323749,High,Regular School,IL,2016-2017,60130,22.6
49688.0,0.6772030651341,0.428237129485179,0.578152753108348,0.00972447325769854,High,Regular School,LA,2016-2017,71303,19.6
64453.0,0.610831234256927,0.123809523809524,0.744075829383886,0.070855614973262,High,Alternative School,WA,2016-2017,98108,25.6227106227106
32368.0,0.444017914267434,0.527687296416938,0.531353135313531,0.163086714399364,High,Regular School,MO,2016-2017,63877,18.3
49500.0,0.471074380165289,0.371031746031746,0.793103448275862,0.0397805212620027,High,Regular School,PA,2016-2017,16401,22.3260073260073
31875.0,0.350357507660878,0.606312292358804,0.513605442176871,0.0891590678824721,High,Regular School,NJ,2016-2017,8021,18.2722832722833
39405.0,0.766482133870156,0.162092624356775,0.579374275782155,0.0146494593651901,High,Regular School,TX,2016-2017,79015,22.6923076923077
25946.0,0.611650485436893,0.880622837370242,0.132295719844358,0.366666666666667,High,Regular School,MI,2016-2017,48505,14.1
66292.0,0.762090050027793,0.405195812330361,0.758703481392557,0.06625,High,Regular School,TX,2016-2017,78240,20.1526251526252
32347.0,0.756302521008403,0.293927125506073,0.371031746031746,0.0613656006914434,High,Regular School,MI,2016-2017,48060,19.6
82141.0,0.70142555438226,0.0696969696969697,0.899806076276665,0.04779622209502,High,Regular School,TX,2016-2017,76087,22.2283272283272
27109.0,0.345786963434022,0.54642409033877,0.608527131782946,0.192631578947368,High,Regular School,FL,2016-2017,34748,20.958485958486
41295.0,0.392830470500373,0.398989898989899,0.759197324414716,0.0876623376623377,High,Regular School,TX,2016-2017,75938,20.2991452991453
66343.0,0.816793893129771,0.207642031171443,0.710859136502399,0.0634253335770426,High,Regular School,TN,2016-2017,37128,21.0
65000.0,0.613351877607789,0.222935387248609,0.736885245901639,0.0,High,Regular School,TX,2016-2017,79760,19.5665445665446
40276.0,0.52994104871238,0.47723292469352,0.520944402132521,0.131050767414404,High,Regular School,OH,2016-2017,45424,20.0
46574.0,0.377262443438914,0.506775067750677,0.788247213779129,0.0679554774458114,High,Regular School,OH,2016-2017,44217,21.0
38188.0,0.525612472160356,0.580817051509769,0.630890052356021,0.175637393767705,High,Regular School,MI,2016-2017,48722,15.6
109167.0,0.898148148148148,0.140707298720843,0.949206349206349,0.039568345323741,High,Regular School,MO,2016-2017,63119,23.1
35617.0,0.496983408748115,0.385393258426966,0.45136186770428,0.132682926829268,High,Regular School,NC,2016-2017,27870,20.006105006105
70804.0,0.643078283945157,0.143562320032908,0.812676056338028,0.0793036750483559,High,Regular School,NJ,2016-2017,8080,21.9108669108669
66382.0,0.551543007222587,0.183324130314743,0.652439024390244,0.0854971500949968,High,Regular School,PA,2016-2017,19390,22.6923076923077
39708.0,0.469247083775186,0.26984126984127,0.701337295690936,0.0684243565599498,High,Regular School,MI,2016-2017,49874,19.5
42627.0,0.523836231071228,0.362244897959184,0.696540880503145,0.101981351981352,High,Regular School,IL,2016-2017,61362,19.6
47960.0,0.650088183421517,0.351800554016621,0.590074779061863,0.0309945504087193,High,Regular School,WA,2016-2017,98672,22.5946275946276
49181.0,0.65373665480427,0.304078014184397,0.800947867298578,0.128316659417138,High,Regular School,MI,2016-2017,48473,19.5
34419.0,0.405590416428979,0.299781181619256,0.547761194029851,0.110412299091544,High,Regular School,IN,2016-2017,47635,20.3382173382173
41383.0,0.487583760346866,0.374622356495468,0.579268292682927,0.0908646800195408,High,Regular School,LA,2016-2017,70591,19.8
24656.0,0.241540864133264,0.510083036773428,0.570327552986512,0.143795620437956,High,Regular School,TN,2016-2017,37807,17.4
47825.0,0.605216360403082,0.285061969993477,0.656765676567657,0.170358306188925,High,Regular School,TN,2016-2017,37312,20.0
37963.0,0.426555716353111,0.311475409836066,0.603128621089224,0.0740740740740741,High,Regular School,TX,2016-2017,79022,25.5006105006105
51077.0,0.435367114788004,0.232815964523282,0.71031746031746,0.0750551876379691,High,Regular School,OH,2016-2017,45005,22.0
57111.0,0.459074733096085,0.311433986102337,0.685148514851485,0.156644770085902,High,Regular School,WA,2016-2017,98092,22.3015873015873
32343.0,0.51575456053068,0.311266988163086,0.333988212180747,0.0709438618136952,High,Regular School,FL,2016-2017,33713,23.2051282051282
55531.0,0.556918238993711,0.574358974358974,0.72520908004779,0.0918686473807662,High,Regular School,WA,2016-2017,98596,20.6410256410256
62464.0,0.461975835110163,0.273476112026359,0.736206896551724,0.108515448379804,High,Regular School,WI,2016-2017,54157,23.7
82361.0,0.665406427221172,0.211091234347048,0.762254901960784,0.0546500479386385,High,Regular School,MA,2016-2017,2152,20.4945054945055
58186.0,0.717686204248784,0.260786802030457,0.638739431206764,0.0508660984327743,High,Regular School,MI,2016-2017,48045,19.7
66284.0,0.536301006889242,0.573816155988858,0.887799564270152,0.0566487775790101,High,Regular School,TX,2016-2017,77061,17.8571428571429
118005.0,0.841357308584687,0.111417539988969,0.921052631578947,0.0559974546611518,High,Regular School,IL,2016-2017,60013,23.3
40694.0,0.529023746701847,0.247386759581882,0.607064017660044,0.092741935483871,High,Regular School,PA,2016-2017,15423,21.007326007326
73022.0,0.520867719877387,0.147058823529412,0.664955070603338,0.067334167709637,High,Regular School,MA,2016-2017,1826,21.8131868131868
51095.0,0.580337257397391,0.176328502415459,0.854632587859425,0.109218807848945,High,Regular School,MI,2016-2017,48460,21.3
55905.0,0.63328530259366,0.228415300546448,0.732779097387173,0.0605055946953999,High,Regular School,IL,2016-2017,60450,21.6
33846.0,0.329145728643216,0.0,0.611615245009074,0.102484472049689,High,Regular School,FL,2016-2017,34761,20.9096459096459
62201.0,0.497135301895108,0.379061371841155,0.936190476190476,0.0583675330597355,High,Regular School,OH,2016-2017,45306,22.0
41133.0,0.549388111888112,0.421636615811373,0.704446381865737,0.153269024651661,High,Regular School,MA,2016-2017,1364,21.6666666666667
68663.0,0.827848978178039,0.209003215434084,0.816933638443936,0.0527892175215275,High,Regular School,MI,2016-2017,48808,19.8
45914.0,0.449230769230769,0.221734357848518,0.549800796812749,0.1012,High,Regular School,PA,2016-2017,17404,21.8131868131868
58787.0,0.595078299776286,0.0,0.743951612903226,0.045510455104551,High,Regular School,WI,2016-2017,53020,21.7
33143.0,0.227848101265823,0.617199391171994,0.658068783068783,0.111581920903955,High,Regular School,FL,2016-2017,33873,17.4664224664225
118005.0,0.871428571428571,0.0229885057471264,0.862507571168988,0.0557664233576642,High,Regular School,MA,2016-2017,1450,24.3772893772894
16239.0,0.421274601686973,0.649532710280374,0.394946808510638,0.103205128205128,High,Regular School,TX,2016-2017,79902,22.6190476190476
27021.0,0.176406926406926,0.376969696969697,0.551971326164875,0.140381282495667,High,Regular School,OH,2016-2017,45002,22.0
47396.0,0.633408432571613,0.141010575793184,0.672949566989302,0.0781662269129288,High,Regular School,MI,2016-2017,49464,20.8
41393.0,0.567605633802817,0.453661697990927,0.699507389162562,0.0938438438438438,High,Regular School,MI,2016-2017,48328,18.5
53047.0,0.454254182983268,0.743243243243243,0.64332892998679,0.0668728256667955,High,Regular School,OH,2016-2017,44423,21.0
90481.0,0.779276517473942,0.171792948237059,0.736910994764398,0.0147814910025707,High,Regular School,TN,2016-2017,37075,20.4
52981.0,0.476930792377131,0.456470588235294,0.867822318526544,0.104542626011201,High,Regular School,MI,2016-2017,48416,21.2
54367.0,0.552762854950115,0.316308763784098,0.630984240261671,0.0718897976754197,High,Regular School,GA,2016-2017,30134,19.1514041514042
34639.0,0.491407678244973,0.62756052141527,0.55011655011655,0.0875512995896033,High,Regular School,TN,2016-2017,37347,18.7
50703.0,0.557172557172557,0.831094049904031,0.392529950669486,0.0715883668903803,High,Regular School,MA,2016-2017,2136,17.1001221001221
67369.0,0.844934917940011,0.992788461538462,0.958791208791209,0.100479424690372,High,Regular School,NY,2016-2017,10019,14.5604395604396
33850.0,0.492850333651096,0.383615084525358,0.456418383518225,0.185979971387697,High,Regular School,NC,2016-2017,28301,20.5677655677656
41726.0,0.487860976233069,0.6390625,0.5986529318542,0.0797475616752725,High,Regular School,TX,2016-2017,78834,17.2466422466422
41250.0,0.457186544342508,0.260869565217391,0.805687203791469,0.124804992199688,High,Regular School,PA,2016-2017,15342,19.004884004884
49530.0,0.606583072100313,0.404151404151404,0.794889038332212,0.0459183673469388,High,Regular School,OH,2016-2017,45895,23.0
74167.0,0.85505193578848,0.160734787600459,0.711764705882353,0.058641975308642,High,Regular School,WA,2016-2017,98501,24.6214896214896
44150.0,0.522736931576711,0.399561723886048,0.485625485625486,0.0867924528301887,High,Regular School,WA,2016-2017,98802,20.8119658119658
42127.02242993269,0.507127249577912,0.614074914869467,0.5555629613567341,0.12010361733752865,High,Regular School,MI,2016-2017,48915,16.2
56720.0,0.693087803576194,0.286384976525822,0.61786941580756,0.0773647627682079,High,Regular School,MI,2016-2017,49261,19.7
91058.0,0.844869459623558,0.0670679277730009,0.829870859067939,0.0229885057471264,High,Regular School,WI,2016-2017,53597,25.1
66356.0,0.778873917228104,0.17047817047817,0.813939393939394,0.0210555099808586,High,Regular School,TX,2016-2017,75605,22.2283272283272
33656.0,0.290704558910598,0.394415357766143,0.158383838383838,0.0696769170883612,High,Regular School,GA,2016-2017,30263,21.2759462759463
51838.0,0.524741506646972,0.203007518796992,0.805947955390335,0.101996527777778,High,Regular School,MI,2016-2017,49328,20.8
57725.0,0.540732265446224,0.712530712530713,0.605905511811024,0.0948019801980198,High,Regular School,NY,2016-2017,11691,17.1489621489621
112813.0,0.891609283346085,0.0825688073394495,0.933366238894373,0.035263003232442,High,Regular School,OH,2016-2017,43551,24.0
112375.0,0.772151898734177,0.0514380530973451,0.824817518248175,0.0327169274537696,High,Regular School,FL,2016-2017,32259,22.4725274725275
76073.0,0.809092915471198,0.191964285714286,0.852239674229203,0.0474226804123711,High,Regular School,TX,2016-2017,78676,23.4981684981685
36660.0,0.641963727329581,0.784886927744071,0.311464968152866,0.153529814941741,High,Regular School,FL,2016-2017,33309,18.0525030525031
41990.0,0.476848394324122,0.35206499661476,0.431867339581831,0.119179837676207,High,Regular School,LA,2016-2017,70039,19.9
30345.0,0.397819314641745,0.595744680851064,0.316860465116279,0.184439973172368,High,Regular School,FL,2016-2017,32926,20.006105006105
44696.0,0.664020209310718,0.168200836820084,0.635340833884845,0.137455830388693,High,Regular School,MI,2016-2017,48430,21.0
34133.0,0.558875219683655,0.299107142857143,0.661172161172161,0.0913091309130913,High,Regular School,WI,2016-2017,54487,22.7
60068.0,0.519157749395927,0.777049180327869,0.629487179487179,0.0710479573712256,High,Regular School,OH,2016-2017,45867,21.0
30682.0,0.574829931972789,0.0579268292682927,0.454545454545455,0.0905172413793103,High,Regular School,IN,2016-2017,47708,26.7973137973138
53361.0,0.476470588235294,0.27536231884058,0.8082497212932,0.111540585311982,High,Regular School,IL,2016-2017,62044,20.2
54737.0,0.571319603356217,0.327935222672065,0.517241379310345,0.058848433530906,High,Regular School,OH,2016-2017,44857,21.0
60306.0,0.625901068854089,0.179732313575526,0.821339950372208,0.0374247579167757,High,Regular School,OH,2016-2017,45875,23.0
73899.0,0.744129375276916,0.0716360116166505,0.768922305764411,0.0708516039695361,High,Regular School,OH,2016-2017,44202,24.0
46115.0,0.587950138504155,0.331877729257642,0.753646677471637,0.065959059893859,High,Regular School,PA,2016-2017,16125,21.6910866910867
38613.0,0.425172678434382,0.290378006872852,0.560621761658031,0.148858447488584,High,Regular School,IN,2016-2017,47025,20.1184371184371
82580.0,0.817640047675805,0.164584864070536,0.718259629101284,0.083873757025508,High,Regular School,IL,2016-2017,62629,22.5
52009.0,0.778421633554084,0.339476813317479,0.619430693069307,0.0866043613707165,High,Regular School,WA,2016-2017,99223,22.008547008547
37608.0,0.573356807511737,0.368421052631579,0.653465346534653,0.11952744961779,High,Regular School,NC,2016-2017,27577,23.3760683760684
26595.0,0.335114503816794,0.614545454545455,0.536764705882353,0.168051708217913,High,Regular School,LA,2016-2017,71343,18.1
28537.0,0.338166752977732,0.397534668721109,0.560606060606061,0.178099433606042,High,Regular School,OH,2016-2017,45502,22.0
35431.0,0.485728346456693,0.487980769230769,0.3773173391494,0.1145958986731,High,Regular School,KY,2016-2017,41056,20.0
53407.0,0.422350041084634,0.0,0.689413823272091,0.0323294951284322,High,Regular School,OH,2016-2017,45338,22.0
113030.0,0.925814399124008,0.0766682442025556,0.725465041693393,0.0452276064610866,High,Regular School,NJ,2016-2017,8003,24.96336996337
27688.0,0.450346420323326,0.804826117814053,0.748712667353244,0.132088520055325,High,Regular School,TX,2016-2017,79907,15.6593406593407
40463.0,0.462243561763422,0.621590909090909,0.643540669856459,0.154939106901218,High,Regular School,KY,2016-2017,41701,17.9
44323.0,0.57435673789795,0.300582847626978,0.79040404040404,0.123981900452489,High,Regular School,MI,2016-2017,49525,20.5
41250.0,0.8084345961401,0.975957257346394,0.25531914893617,0.186259541984733,High,Regular School,IL,2016-2017,60616,14.9
40226.0,0.501563197856186,0.984542211652794,0.310032894736842,0.0724220623501199,High,Regular School,GA,2016-2017,31907,17.2710622710623
66424.0,0.568736915561759,0.327212020033389,0.733506944444444,0.0492671009771987,High,Regular School,TN,2016-2017,37931,20.1
37117.0,0.539397144368059,0.230851063829787,0.701042873696408,0.0917371502927781,High,Regular School,MI,2016-2017,48193,20.7
51888.0,0.430578788892606,0.364628820960699,0.706237424547284,0.0596001508864579,High,Regular School,PA,2016-2017,16314,21.5201465201465
36981.0,0.470093177036369,0.214285714285714,0.604950495049505,0.0355932203389831,High,Regular School,TX,2016-2017,76448,19.8595848595849
36046.0,0.327536231884058,0.51702786377709,0.402138157894737,0.146457441749881,High,Regular School,TX,2016-2017,77412,19.5909645909646
46230.0,0.4912109375,0.828,0.610632183908046,0.1328125,High,Regular School,OH,2016-2017,45778,22.0
29034.0,0.555855855855856,0.35933147632312,0.609137055837564,0.0744849445324881,High,Regular School,IL,2016-2017,62439,18.5
35333.0,0.53447827218319,0.74247491638796,0.533227006911217,0.0727403673028448,High,Regular School,TN,2016-2017,38343,15.9
31188.0,0.376401494927923,0.879818594104308,0.497005988023952,0.136655948553055,High,Regular School,OH,2016-2017,45601,21.0
55000.0,0.674227388715622,0.564231738035264,0.741509433962264,0.0858778625954199,High,Regular School,NC,2016-2017,27320,18.028083028083
16757.0,0.453058752271351,0.904231625835189,0.313286713286713,0.254422914911542,High,Regular School,LA,2016-2017,71282,15.0
42744.0,0.546496815286624,0.24952380952381,0.466101694915254,0.141261498028909,High,Regular School,IN,2016-2017,47330,22.2429792429792
46285.0,0.447732696897375,0.313253012048193,0.552724077328647,0.0474542758279783,High,Regular School,WI,2016-2017,54612,22.1
24714.0,0.292471042471042,0.56352636127917,0.415472779369628,0.231409544950056,High,Regular School,OH,2016-2017,43204,18.0
43438.0,0.479126024190402,0.386861313868613,0.846805234795997,0.117021276595745,High,Regular School,TX,2016-2017,75756,20.1526251526252
42344.0,0.397102897102897,0.467741935483871,0.722303562713519,0.0556509790450017,High,Regular School,KY,2016-2017,41097,19.6
58209.0,0.525454545454546,0.7662100456621,0.626631853785901,0.0813953488372093,High,Regular School,NY,2016-2017,11418,16.9291819291819
46641.0,0.725637808448348,0.687657430730479,0.610541727672035,0.0321897501058873,High,Regular School,TX,2016-2017,78204,18.980463980464
43922.0,0.717627118644068,0.313340227507756,0.651083238312429,0.128841607565012,High,Regular School,NC,2016-2017,28546,18.8095238095238
40123.0,0.592274678111588,0.467849223946785,0.528781793842035,0.0314842578710645,High,Regular School,TX,2016-2017,75653,21.5201465201465
51492.0,0.482910003135779,0.617121848739496,0.708583690987124,0.0974304068522484,High,Regular School,TX,2016-2017,77073,17.9059829059829
55386.0,0.579351535836177,0.454029511918275,0.748876684972541,0.14085792515972,High,Regular School,WA,2016-2017,99350,21.9108669108669
68056.0,0.665653495440729,0.116154873164219,0.705263157894737,0.0898345153664303,High,Regular School,MI,2016-2017,48438,20.8
37881.0,0.626216545012166,0.407504363001745,0.787370103916866,0.0534776902887139,High,Regular School,TX,2016-2017,78654,20.982905982906
31546.0,0.423146473779385,0.427128427128427,0.548488664987406,0.121212121212121,High,Regular School,PA,2016-2017,16407,20.4212454212454
33400.0,0.471122647631408,0.605678233438486,0.414565826330532,0.0798722044728434,High,Regular School,MO,2016-2017,63830,19.5
102692.0,0.800736309249885,0.0436113236419281,0.895739910313901,0.0321769733534439,High,Regular School,MA,2016-2017,1867,24.1819291819292
103988.0,0.852103120759837,0.153153153153153,0.939765186319551,0.0402280646183085,High,Regular School,IL,2016-2017,61517,21.8
58648.0,0.519480519480519,0.317647058823529,0.739130434782609,0.125428711415973,High,Regular School,OH,2016-2017,44312,20.0
